ID_REF	VALUE
213488_at	7.68139
213489_at	9.5299
213490_s_at	7.06864
213491_x_at	7.08282
213492_at	6.54064
213493_at	7.42552
213494_s_at	6.81676
213495_s_at	6.3614
213496_at	8.77515
213497_at	7.46421
213498_at	6.31842
213499_at	6.95367
213500_at	7.67303
213501_at	6.93643
213502_x_at	6.8254
213503_x_at	7.82136
213504_at	7.2818
213505_s_at	7.04256
213506_at	6.33577
213507_s_at	7.99869
213508_at	7.25607
213509_x_at	8.87125
213510_x_at	8.7488
213511_s_at	9.28307
213512_at	8.9109
213513_x_at	10.1143
213514_s_at	8.39475
213515_x_at	6.98864
213516_at	6.38753
213517_at	6.59574
213518_at	8.35449
213519_s_at	6.70735
213520_at	7.1635
213521_at	7.4848
213522_s_at	6.61014
213523_at	7.21626
213524_s_at	6.59153
213525_at	6.55457
213526_s_at	6.43082
213527_s_at	6.91009
213528_at	6.9344
213529_at	7.02719
213530_at	8.4458
213531_s_at	10.6393
213532_at	7.1541
213533_at	6.91
213534_s_at	7.09363
213535_s_at	7.78509
213536_s_at	6.80708
213537_at	6.68191
213538_at	7.51312
213539_at	7.34744
213540_at	7.47811
213541_s_at	6.50113
213542_at	7.86643
213543_at	6.96631
213544_at	6.77414
213545_x_at	10.0604
213546_at	6.88062
213547_at	7.59941
213548_s_at	6.32047
213549_at	6.88633
213550_s_at	7.84684
213551_x_at	7.59024
213552_at	7.43048
213553_x_at	9.18905
213554_s_at	6.98823
213555_at	6.28625
213556_at	6.76706
213557_at	6.99952
213558_at	10.231
213559_s_at	6.62834
213560_at	8.68973
213561_at	7.96083
213562_s_at	6.25344
213563_s_at	7.76362
213564_x_at	10.5327
213565_s_at	6.66007
213566_at	7.41073
213567_at	7.71682
213568_at	6.39183
213569_at	6.81201
213570_at	6.95297
213571_s_at	6.58151
213572_s_at	6.17602
213573_at	7.34981
213574_s_at	9.96189
213575_at	7.34188
213577_at	8.3385
213578_at	7.00432
213579_s_at	6.98153
213580_at	6.16765
213581_at	6.55489
213582_at	6.83012
213583_x_at	11.3948
213584_s_at	8.05916
213585_s_at	7.9238
213586_at	6.84459
213587_s_at	10.7554
213588_x_at	10.1288
213589_s_at	6.27709
213590_at	7.47867
213591_at	6.72853
213592_at	7.46921
213593_s_at	7.92264
213594_x_at	6.55565
213595_s_at	7.78147
213596_at	6.7698
213597_s_at	6.27681
213598_at	7.89752
213599_at	6.40373
213600_at	8.64646
213601_at	9.77885
213602_s_at	7.6056
213603_s_at	7.4248
213604_at	7.80366
213605_s_at	7.85368
213606_s_at	6.08127
213607_x_at	6.62831
213608_s_at	7.81263
213609_s_at	10.2546
213610_s_at	6.35857
213611_at	6.84025
213612_x_at	10.3384
213613_s_at	6.7257
213614_x_at	10.7997
213615_at	7.09602
213616_at	6.86268
213617_s_at	6.78813
213618_at	10.0164
213619_at	11.6378
213620_s_at	6.72292
213621_s_at	7.40694
213622_at	7.10912
213623_at	6.62712
213624_at	6.78505
213625_at	7.4987
213626_at	7.70381
213627_at	9.6692
213628_at	7.90275
213629_x_at	9.06583
213630_at	7.54641
213631_x_at	6.57077
213632_at	7.19768
213633_at	9.81463
213634_s_at	6.6311
213635_s_at	7.14005
213636_at	9.88819
213637_at	7.13144
213638_at	6.69767
213639_s_at	8.03139
213640_s_at	7.14579
213641_at	7.7757
213642_at	10.3473
213643_s_at	6.41539
213644_at	6.60805
213645_at	7.29214
213646_x_at	11.3199
213647_at	6.42664
213648_at	7.075
213649_at	8.338
213650_at	7.2219
213651_at	7.13248
213652_at	6.3036
213653_at	6.56873
213654_at	7.04395
213655_at	12.7734
213656_s_at	6.93723
213657_s_at	10.0427
213658_at	6.58886
213659_at	6.73976
213660_s_at	6.61457
213661_at	7.71919
213662_at	6.20762
213663_s_at	6.28416
213664_at	6.71162
213665_at	6.38436
213666_at	8.9481
213667_at	6.85244
213668_s_at	6.47649
213669_at	6.57742
213670_x_at	6.73186
213671_s_at	6.92473
213672_at	6.85214
213673_x_at	8.86147
213674_x_at	6.96586
213675_at	6.99824
213676_at	8.75874
213677_s_at	7.38266
213678_at	6.88262
213679_at	6.08443
213680_at	6.65592
213681_at	7.15541
213682_at	9.76684
213683_at	6.97652
213684_s_at	6.25466
213685_at	7.2286
213686_at	6.99394
213687_s_at	9.77039
213688_at	9.0905
213689_x_at	9.89914
213690_s_at	9.20786
213691_at	8.08381
213692_s_at	7.51173
213693_s_at	7.68456
213694_at	7.46579
213695_at	6.76985
213696_s_at	6.39021
213697_at	6.42704
213698_at	6.39829
213699_s_at	9.71536
213700_s_at	6.73912
213701_at	7.36072
213702_x_at	10.3856
213703_at	6.26159
213704_at	6.97972
213705_at	9.6776
213706_at	6.79
213707_s_at	7.30151
213708_s_at	9.31435
213709_at	9.66432
213710_s_at	10.1433
213711_at	7.2871
213712_at	7.43529
213713_s_at	6.7036
213714_at	8.42095
213715_s_at	7.89342
213716_s_at	7.33652
213717_at	8.399
213718_at	7.70611
213719_s_at	6.75126
213720_s_at	9.87337
213721_at	7.00252
213722_at	6.82315
213723_s_at	6.41044
213724_s_at	7.21599
213725_x_at	8.56777
213726_x_at	8.81217
213727_x_at	9.53139
213728_at	6.80261
213729_at	8.49321
213730_x_at	7.47665
213731_s_at	7.13286
213732_at	6.33925
213733_at	6.9614
213734_at	11.5997
213735_s_at	9.08487
213736_at	8.3862
213737_x_at	7.94907
213738_s_at	8.85978
213739_at	7.41624
213740_s_at	6.51191
213741_s_at	7.34872
213742_at	7.92912
213743_at	6.44086
213744_at	8.12575
213745_at	6.49702
213746_s_at	7.53603
213747_at	6.54934
213748_at	6.83894
213749_at	6.49139
213750_at	8.56219
213751_at	6.95096
213752_at	6.8148
213753_x_at	10.7811
213754_s_at	6.25172
213755_s_at	7.71214
213756_s_at	6.63604
213757_at	11.1025
213758_at	7.26001
213759_at	7.21579
213760_s_at	6.98833
213761_at	6.5514
213762_x_at	7.59377
213763_at	7.61785
213764_s_at	6.34913
213765_at	6.59338
213766_x_at	9.04796
213767_at	7.61343
213768_s_at	7.42159
213769_at	7.03603
213770_at	8.11413
213771_at	9.43189
213772_s_at	8.47667
213773_x_at	6.84582
213774_s_at	6.79491
213775_x_at	7.09005
213776_at	7.08971
213777_s_at	6.64535
213778_x_at	6.6079
213779_at	7.47187
213780_at	7.22098
213781_at	6.74571
213782_s_at	6.24208
213783_at	7.39615
213784_at	7.66372
213785_at	7.35189
213786_at	6.3965
213787_s_at	7.8674
213788_s_at	8.31619
213789_at	7.49403
213790_at	6.62319
213791_at	6.7765
213792_s_at	12.4793
213793_s_at	7.01466
213794_s_at	7.97944
213795_s_at	6.68776
213796_at	6.51353
213797_at	6.52275
213798_s_at	9.38276
213799_s_at	6.51896
213800_at	6.64202
213801_x_at	10.4777
213802_at	6.47355
213803_at	8.27076
213804_at	7.69963
213805_at	6.36412
213806_at	7.87209
213807_x_at	6.34752
213808_at	8.22203
213809_x_at	6.407
213810_s_at	7.02788
213811_x_at	7.51083
213812_s_at	8.6603
213813_x_at	8.32993
213814_s_at	6.80478
213815_x_at	8.16182
213816_s_at	6.20498
213817_at	5.98135
213818_x_at	6.96447
213819_s_at	7.4329
213820_s_at	6.91608
213821_s_at	7.65213
213822_s_at	7.32258
213823_at	6.78153
213824_at	6.49844
213825_at	7.91522
213826_s_at	9.0836
213827_at	8.36235
213828_x_at	9.72828
213829_x_at	8.0544
213830_at	6.75732
213831_at	6.63634
213832_at	8.93538
213833_x_at	7.13807
213834_at	8.0832
213835_x_at	7.80481
213836_s_at	6.8245
213837_at	7.78942
213838_at	6.69845
213839_at	6.57542
213840_s_at	6.66871
213841_at	9.85556
213842_x_at	8.92375
213843_x_at	6.7942
213844_at	6.57746
213845_at	6.74991
213846_at	9.1739
213847_at	7.41195
213848_at	8.67707
213849_s_at	8.92071
213850_s_at	7.68177
213851_at	6.41817
213852_at	8.86958
213853_at	7.79737
213854_at	7.27402
213855_s_at	6.63506
213856_at	6.0011
213857_s_at	8.59347
213858_at	7.06068
213859_x_at	6.41331
213860_x_at	7.48175
213861_s_at	8.1743
213862_at	6.34064
213863_s_at	6.44293
213864_s_at	9.0957
213865_at	7.38334
213866_at	7.47695
213867_x_at	13.7945
213868_s_at	6.30674
213869_x_at	9.70627
213870_at	6.80354
213871_s_at	7.62253
213872_at	7.11059
213873_at	7.6687
213874_at	6.93417
213875_x_at	7.73376
213876_x_at	7.73884
213877_x_at	7.94824
213878_at	6.15772
213879_at	12.4026
213880_at	6.42051
213881_x_at	12.7214
213882_at	6.37046
213883_s_at	9.43181
213884_s_at	6.63392
213885_at	7.3171
213887_s_at	6.81431
213888_s_at	6.63628
213889_at	7.0493
213890_x_at	11.6287
213891_s_at	11.1274
213892_s_at	7.98727
213893_x_at	6.60354
213894_at	7.41851
213895_at	6.33252
213896_x_at	6.88353
213897_s_at	6.5871
213898_at	6.52221
213899_at	6.29016
213900_at	7.06428
213901_x_at	6.54168
213902_at	7.69524
213903_s_at	6.26143
213904_at	10.1235
213905_x_at	7.1348
213906_at	6.53448
213907_at	6.81737
213908_at	6.53125
213909_at	6.60866
213910_at	6.68039
213911_s_at	6.94462
213912_at	7.15907
213913_s_at	6.57677
213914_s_at	6.46999
213915_at	6.56964
213916_at	7.01095
213917_at	6.70871
213918_s_at	7.0228
213919_at	6.6096
213920_at	7.86165
213921_at	7.46703
213922_at	9.54048
213923_at	9.57847
213924_at	7.74679
213925_at	9.64148
213926_s_at	6.4092
213927_at	7.17676
213928_s_at	6.44961
213929_at	6.20362
213930_at	6.5449
213931_at	6.3222
213932_x_at	8.71821
213933_at	6.74862
213934_s_at	6.59775
213935_at	6.57801
213936_x_at	6.71994
213937_s_at	7.80908
213938_at	8.30602
213939_s_at	11.4935
213940_s_at	7.24431
213941_x_at	9.1595
213942_at	7.10524
213943_at	7.4146
213944_x_at	8.47144
213945_s_at	6.86664
213946_s_at	6.90055
213947_s_at	7.105
213948_x_at	7.06817
213949_s_at	7.29938
213950_s_at	6.82409
213951_s_at	7.0735
213952_s_at	6.84128
213953_at	6.78157
213954_at	6.5557
213955_at	6.82572
213956_at	8.05416
213957_s_at	6.64155
213958_at	9.88259
213959_s_at	6.72016
213960_at	10.0687
213961_s_at	6.47172
213962_s_at	6.7044
213963_s_at	6.55501
213964_x_at	6.04774
213965_s_at	9.26976
213966_at	6.60839
213967_at	9.6885
213968_at	6.98247
213969_x_at	10.0855
213970_at	8.91433
213971_s_at	9.39567
213972_at	6.84788
213973_at	7.28958
213974_at	6.46957
213975_s_at	6.31564
213976_at	6.99694
213977_s_at	8.84302
213978_at	6.97001
213979_s_at	11.2706
213980_s_at	10.7472
213981_at	7.78993
213982_s_at	6.60913
213983_s_at	6.56873
213984_at	6.39095
213985_s_at	6.73264
213986_s_at	6.3192
213987_s_at	7.17769
213988_s_at	7.43312
213989_x_at	7.39599
213990_s_at	7.33262
213991_s_at	6.37931
213992_at	6.62644
213993_at	6.78145
213994_s_at	7.28174
213995_at	6.72607
213996_at	6.48341
213997_at	7.57313
213998_s_at	6.24963
213999_at	6.74554
214000_s_at	6.51417
214001_x_at	9.06094
214002_at	8.36156
214003_x_at	13.5329
214004_s_at	7.60736
214005_at	6.89314
214006_s_at	6.46627
214007_s_at	6.38696
214008_at	6.47663
214009_at	6.63986
214010_s_at	8.59132
214011_s_at	7.04219
214012_at	6.33648
214013_s_at	6.86308
214014_at	6.94958
214015_at	6.68137
214016_s_at	10.1165
214017_s_at	7.69819
214018_at	6.43959
214019_at	6.53864
214020_x_at	6.39874
214021_x_at	6.155
214022_s_at	7.18656
214023_x_at	9.82774
214024_s_at	6.40835
214025_at	6.44937
214026_s_at	6.85462
214027_x_at	9.12409
214028_x_at	6.46911
214029_at	6.51796
214030_at	8.68305
214031_s_at	6.51995
214032_at	7.02357
214033_at	6.80349
214034_at	6.52721
214035_x_at	9.86358
214036_at	9.63376
214037_s_at	7.32535
214038_at	6.42729
214039_s_at	10.3664
214040_s_at	7.5576
214041_x_at	9.53633
214042_s_at	9.72506
214043_at	11.4719
214044_at	8.92776
214045_at	6.5657
214046_at	9.96415
214047_s_at	6.58253
214048_at	6.28151
214049_x_at	6.70211
214050_at	6.80565
214051_at	6.23474
214052_x_at	6.60254
214053_at	11.2155
214054_at	7.77699
214055_x_at	7.03443
214056_at	6.80979
214057_at	6.76737
214058_at	7.13886
214059_at	6.71461
214060_at	6.79559
214061_at	6.37753
214062_x_at	6.69308
214063_s_at	10.0501
214064_at	8.14934
214065_s_at	6.98479
214066_x_at	8.25734
214067_at	6.81864
214068_at	6.53936
214069_at	6.93745
214070_s_at	8.04637
214071_at	6.64636
214072_x_at	7.16774
214073_at	6.70525
214074_s_at	6.97083
214075_at	7.65501
214076_at	8.92565
214077_x_at	6.88425
214078_at	6.81884
214079_at	6.216
214080_x_at	10.8101
214081_at	7.66893
214082_at	7.15976
214083_at	6.38441
214084_x_at	6.25839
214085_x_at	8.34363
214086_s_at	6.50911
214087_s_at	6.9766
214088_s_at	8.16374
214089_at	6.20796
214090_at	6.47303
214091_s_at	7.81523
214092_x_at	8.93863
214093_s_at	7.27679
214094_at	6.71345
214095_at	6.74317
214096_s_at	9.01409
214097_at	6.81754
214098_at	8.11818
214099_s_at	7.01198
214100_x_at	6.54961
214101_s_at	8.50494
214102_at	7.331
214103_s_at	7.64052
214104_at	6.46143
214105_at	6.77571
214106_s_at	8.70999
214107_x_at	8.86442
214108_at	7.21247
214109_at	6.52448
214110_s_at	7.03521
214111_at	9.59857
214112_s_at	7.48183
214113_s_at	6.22737
214114_x_at	8.65726
214115_at	6.92981
214116_at	7.04798
214117_s_at	6.36765
214118_x_at	7.94906
214119_s_at	8.12655
214120_at	8.54235
214121_x_at	6.46622
214122_at	7.20096
214123_s_at	6.93824
214124_x_at	6.88984
214125_s_at	8.05356
214126_at	6.60439
214127_s_at	6.69386
214128_at	6.71308
214129_at	6.97211
214130_s_at	6.09057
214131_at	6.20132
214132_at	6.7171
214133_at	7.49536
214134_at	6.72412
214135_at	8.23963
214136_at	6.30934
214137_at	6.64937
214138_at	7.25523
214139_at	7.02897
214140_at	6.38714
214141_x_at	8.20331
214142_at	6.63043
214143_x_at	12.6142
214144_at	6.44061
214145_s_at	7.09889
214146_s_at	6.59553
214147_at	7.25605
214148_at	6.73485
214149_s_at	8.18323
214150_x_at	7.5133
214151_s_at	7.8886
214152_at	6.95978
214153_at	6.5085
214154_s_at	6.65735
214155_s_at	6.2711
214156_at	7.14752
214157_at	8.37602
214158_s_at	6.72875
214159_at	6.76688
214160_at	6.36775
214161_at	6.37906
214162_at	7.08395
214163_at	6.17079
214164_x_at	7.01171
214165_s_at	7.06493
214166_at	6.8552
214167_s_at	8.53764
214168_s_at	6.63063
214169_at	6.76024
214170_x_at	6.74408
214171_s_at	7.14808
214172_x_at	6.48764
214173_x_at	6.97481
214174_s_at	7.74205
214175_x_at	6.98783
214176_s_at	8.2842
214177_s_at	9.09743
214178_s_at	7.39175
214179_s_at	10.2442
214180_at	9.05189
214181_x_at	7.08447
214182_at	8.9139
214183_s_at	8.5603
214184_at	6.65561
214185_at	8.09731
214186_s_at	7.51414
214187_x_at	7.09544
214188_at	7.25543
214189_s_at	6.97362
214190_x_at	6.75956
214191_at	6.5651
214192_at	7.28582
214193_s_at	6.44239
214194_at	6.85486
214195_at	6.53681
214196_s_at	6.33438
214197_s_at	7.01965
214198_s_at	8.79922
214199_at	6.98816
214200_s_at	6.07235
214201_x_at	8.06514
214202_at	6.85482
214203_s_at	7.76357
214204_at	6.75325
214205_x_at	7.5603
214206_at	7.18995
214207_s_at	6.74949
214208_at	7.17329
214209_s_at	7.72408
214210_at	6.70498
214211_at	9.83616
214212_x_at	6.4866
214213_x_at	9.83295
214214_s_at	6.16873
214215_s_at	6.56614
214216_s_at	6.42322
214217_at	8.33503
214218_s_at	6.15269
214219_x_at	7.16778
214220_s_at	6.21685
214221_at	6.36146
214222_at	7.1866
214223_at	7.83763
214224_s_at	7.88969
214225_at	6.65806
214226_at	8.41871
214227_at	7.1226
214228_x_at	6.83507
214229_at	6.43214
214230_at	9.22387
214231_s_at	6.28239
214232_at	6.75064
214233_at	7.19252
214234_s_at	7.81318
214235_at	7.48926
214236_at	6.31389
214237_x_at	7.86359
214238_at	6.79094
214239_x_at	7.80932
214240_at	6.65062
214241_at	6.71479
214242_at	6.62508
214243_s_at	6.31444
214244_s_at	7.12769
214245_at	6.54225
214246_x_at	9.77034
214247_s_at	9.38363
214248_s_at	7.43701
214249_at	6.0919
214250_at	6.57103
214251_s_at	6.56873
214252_s_at	6.2677
214253_s_at	6.88649
214254_at	6.48423
214255_at	7.55824
214256_at	7.11103
214257_s_at	11.6147
214258_x_at	7.65703
214259_s_at	7.25531
214260_at	6.09002
214261_s_at	7.45242
214262_at	7.21593
214263_x_at	8.66341
214264_s_at	6.7323
214265_at	7.46552
214266_s_at	6.78939
214267_s_at	6.60435
214268_s_at	9.90665
214269_at	6.34012
214270_s_at	6.48283
214271_x_at	9.34411
214272_at	7.63521
214273_x_at	7.14665
214274_s_at	6.29129
214275_at	6.37904
214276_at	7.00547
214277_at	6.15853
214278_s_at	7.49796
214279_s_at	7.09404
214280_x_at	9.43194
214281_s_at	7.77325
214282_at	6.2657
214283_at	7.24753
214284_s_at	6.88759
214285_at	8.69846
214286_at	6.43809
214287_s_at	6.54593
214288_s_at	9.04673
214289_at	7.32777
214290_s_at	6.53344
214291_at	7.26975
214292_at	6.9082
214293_at	7.54723
214294_at	7.05701
214295_at	8.591
214296_x_at	6.75086
214297_at	6.80926
214298_x_at	6.66164
214299_at	6.55445
214300_s_at	7.66843
214301_s_at	7.69069
214302_x_at	6.58477
214303_x_at	8.08444
214304_x_at	6.39872
214305_s_at	9.1042
214306_at	7.89701
214307_at	6.81358
214308_s_at	6.92624
214309_s_at	7.58305
214310_s_at	6.36847
214311_at	7.62768
214312_at	6.57892
214313_s_at	6.68992
214314_s_at	5.99625
214315_x_at	10.0903
214316_x_at	8.39517
214317_x_at	10.0381
214318_s_at	6.37682
214319_at	6.4203
214320_x_at	7.1532
214321_at	6.33787
214322_at	7.67431
214323_s_at	8.01092
214324_at	6.47282
214325_at	6.99982
214326_x_at	6.58996
214327_x_at	10.7901
214328_s_at	13.3783
214329_x_at	6.29836
214330_at	6.82336
214331_at	6.54456
214332_s_at	6.8008
214333_x_at	8.24435
214334_x_at	11.8638
214335_at	8.90578
214336_s_at	6.84181
214337_at	6.31026
214338_at	8.16481
214339_s_at	7.10352
214340_at	8.51682
214341_at	6.63829
214342_at	6.50565
214343_s_at	6.20955
214344_at	6.82467
214345_at	7.34125
214346_at	6.34976
214347_s_at	6.28226
214348_at	8.97887
214349_at	7.23034
214350_at	7.31563
214351_x_at	8.52865
214352_s_at	10.142
214353_at	6.51081
214354_x_at	9.50357
214355_x_at	7.54493
214356_s_at	6.43397
214357_at	7.79835
214358_at	6.53989
214359_s_at	7.1577
214360_at	6.6674
214361_s_at	6.75035
214362_at	6.57272
214363_s_at	12.1315
214364_at	6.51587
214365_at	6.60037
214366_s_at	6.81298
214367_at	6.70647
214368_at	7.81801
214369_s_at	6.35775
214370_at	6.60485
214371_at	6.45389
214372_x_at	9.31619
214373_at	6.13498
214374_s_at	6.18612
214375_at	6.6115
214376_at	8.79201
214377_s_at	7.14244
214378_at	6.74222
214379_at	7.1614
214380_at	6.83717
214381_at	7.36116
214382_at	6.51916
214383_x_at	8.22674
214384_s_at	7.28172
214385_s_at	6.88805
214386_at	7.86438
214387_x_at	7.06954
214388_at	6.41062
214389_at	6.20837
214390_s_at	8.17609
214391_x_at	7.49172
214392_at	6.7316
214393_at	7.06674
214394_x_at	9.24411
214395_x_at	8.09278
214396_s_at	6.69955
214397_at	6.32991
214398_s_at	6.78228
214399_s_at	7.27345
214400_at	6.7091
214401_at	6.27854
214402_s_at	6.12214
214403_x_at	9.07059
214404_x_at	7.42627
214405_at	6.51296
214406_s_at	6.74125
214407_x_at	6.88996
214408_s_at	7.07677
214409_at	6.44885
214410_at	6.51681
214411_x_at	6.89387
214412_at	7.2464
214413_at	6.43763
214414_x_at	7.50318
214415_at	6.55406
214416_at	6.2366
214417_s_at	6.75072
214418_at	6.14789
214419_s_at	6.73574
214420_s_at	6.95253
214421_x_at	7.05898
214422_at	6.46674
214423_x_at	6.86288
214424_s_at	6.70609
214425_at	7.02623
214426_x_at	7.68308
214427_at	8.25375
214428_x_at	8.25963
214429_at	7.24077
214430_at	7.24016
214431_at	6.84983
214432_at	6.78829
214433_s_at	7.49533
214434_at	8.61355
214435_x_at	6.20713
214436_at	8.51255
214437_s_at	6.5212
214438_at	6.70046
214439_x_at	9.88697
214440_at	6.35276
214441_at	6.78528
214442_s_at	7.2529
214443_at	6.54334
214444_s_at	7.19038
214445_at	6.72198
214446_at	7.78212
214447_at	6.93762
214448_x_at	6.80032
214449_s_at	6.60055
214450_at	6.84374
214451_at	6.28651
214452_at	6.32336
214453_s_at	6.39994
214454_at	7.09777
214455_at	6.17696
214456_x_at	7.05987
214457_at	6.65605
214458_at	6.23124
214459_x_at	8.07171
214460_at	7.93101
214461_at	6.52508
214462_at	6.43564
214463_x_at	6.2235
214464_at	6.93524
214465_at	6.32532
214466_at	6.61536
214467_at	6.14596
214468_at	6.401
214469_at	6.54225
214470_at	6.89486
214471_x_at	8.30738
214472_at	6.24432
214473_x_at	7.03775
214474_at	6.51921
214475_x_at	6.72175
214476_at	7.10933
214477_at	6.12516
214478_at	6.86343
214479_at	6.89171
214480_at	7.27049
214481_at	6.5697
214482_at	7.12578
214483_s_at	6.49582
214484_s_at	6.54741
214485_at	8.08782
214486_x_at	6.63643
214487_s_at	6.37772
214488_at	6.79614
214489_at	6.40416
214490_at	7.48001
214491_at	7.16023
214492_at	6.66261
214493_s_at	6.52741
214494_s_at	8.09098
214495_at	6.94974
214496_x_at	7.40711
214497_s_at	6.46197
214498_at	7.20252
214499_s_at	6.11939
214500_at	6.43451
214501_s_at	7.82518
214502_at	6.52078
214503_x_at	6.54773
214504_at	6.83067
214505_s_at	7.44848
214506_at	7.16022
214507_s_at	6.80109
214508_x_at	6.87653
214509_at	6.47163
214510_at	6.27291
214511_x_at	6.95301
214512_s_at	6.28584
214513_s_at	6.85022
214514_at	6.49756
214515_at	6.9628
214516_at	6.51633
214517_at	7.1175
214518_at	6.65036
214519_s_at	6.71224
214520_at	7.32139
214521_at	7.06215
214522_x_at	7.18426
214523_at	7.16857
214524_at	6.52726
214525_x_at	7.65676
214526_x_at	6.65566
214527_s_at	6.41897
214528_s_at	6.23658
214529_at	6.66695
214530_x_at	6.81531
214531_s_at	6.09614
214532_x_at	7.72665
214533_at	6.92341
214534_at	6.65274
214535_s_at	7.19772
214536_at	7.19619
214537_at	6.56107
214538_x_at	7.15905
214539_at	6.71821
214540_at	6.4225
214541_s_at	6.63029
214542_x_at	6.85763
214543_x_at	8.86701
214544_s_at	6.3152
214545_s_at	6.25966
214546_s_at	6.92589
214547_at	6.54036
214548_x_at	9.54778
214549_x_at	7.0414
214550_s_at	6.8993
214551_s_at	6.54713
214552_s_at	6.74811
214553_s_at	7.35138
214554_at	6.42334
214555_at	6.81199
214556_at	6.84404
214557_at	6.24596
214558_at	8.6256
214559_at	6.43651
214560_at	7.31996
214561_at	6.46807
214562_at	6.21497
214563_at	6.55343
214564_s_at	7.06626
214565_s_at	6.8366
214566_at	6.59127
214567_s_at	6.52756
214568_at	7.84247
214569_at	6.65805
214570_x_at	6.94517
214571_at	6.65459
214572_s_at	7.34112
214574_x_at	7.3642
214575_s_at	6.67899
214576_at	6.69645
214577_at	7.23254
214578_s_at	6.56385
214579_at	7.37262
214580_x_at	7.91082
214581_x_at	6.83289
214582_at	6.57754
214583_at	6.47303
214584_x_at	6.48857
214585_s_at	10.3019
214586_at	8.53031
214587_at	6.20417
214588_s_at	6.9635
214589_at	6.60559
214590_s_at	6.19824
214591_at	6.33898
214592_s_at	6.63932
214593_at	6.55369
214594_x_at	6.51923
214595_at	7.46546
214596_at	7.68686
214597_at	7.02182
214598_at	6.63303
214599_at	7.48055
214600_at	6.78237
214601_at	6.20595
214602_at	6.55865
214603_at	6.22538
214604_at	6.60968
214605_x_at	6.16313
214606_at	6.31796
214607_at	10.7417
214608_s_at	6.83972
214609_at	7.91588
214610_at	6.37885
214611_at	6.2922
214612_x_at	6.12365
214613_at	8.15368
214614_at	8.06509
214615_at	6.85079
214616_at	6.82873
214617_at	7.40619
214618_at	6.48276
214619_at	7.11462
214620_x_at	6.83114
214621_at	6.46627
214622_at	6.33606
214623_at	6.50158
214624_at	7.54568
214625_s_at	6.92073
214626_s_at	8.49018
214627_at	7.49021
214628_at	8.04865
214629_x_at	10.4784
214630_at	8.99251
214631_at	6.22889
214632_at	6.45583
214633_at	6.13358
214634_at	7.17415
214635_at	6.94776
214636_at	6.56218
214637_at	6.81461
214638_s_at	6.46157
214639_s_at	6.4731
214640_at	6.33356
214641_at	6.67332
214642_x_at	6.24831
214643_x_at	8.48519
214644_at	6.65703
214645_at	6.58126
214646_at	6.73524
214647_s_at	6.52381
214648_at	6.78304
214649_s_at	6.41024
214650_x_at	7.99234
214651_s_at	6.12364
214652_at	6.46483
214655_at	6.63261
214656_x_at	8.60609
214657_s_at	6.16667
214658_at	6.52958
214659_x_at	6.71277
214660_at	5.95313
214661_s_at	7.41382
214662_at	9.91021
214663_at	7.01512
214664_at	6.20174
214665_s_at	10.5614
214666_x_at	6.34016
214667_s_at	6.34383
214668_at	6.88208
214669_x_at	7.34356
214670_at	6.7715
214671_s_at	6.9058
214672_at	6.59184
214673_s_at	6.55252
214674_at	7.81658
214675_at	6.51231
214676_x_at	7.29071
214677_x_at	6.87695
214678_x_at	6.84286
214679_x_at	8.02734
214680_at	7.73901
214681_at	6.73631
214682_at	6.48908
214683_s_at	6.5143
214684_at	6.34701
214685_at	6.41291
214686_at	7.07929
214687_x_at	10.8919
214688_at	6.28694
214689_at	7.44491
214690_at	6.44296
214691_x_at	6.32651
214692_s_at	8.84411
214693_x_at	7.04885
214694_at	7.77409
214695_at	6.85773
214696_at	7.14709
214697_s_at	6.45041
214698_at	6.884
214699_x_at	8.48444
214700_x_at	6.5505
214701_s_at	7.70209
214702_at	6.50209
214703_s_at	6.88953
214704_at	7.21999
214705_at	6.16921
214706_at	6.82701
214707_x_at	8.12431
214708_at	6.66913
214709_s_at	6.70914
214710_s_at	6.5081
214711_at	6.87206
214712_at	6.13192
214713_at	7.26788
214714_at	6.96843
214715_x_at	8.46634
214716_at	6.71379
214717_at	6.65922
214718_at	6.23712
214719_at	7.70209
214720_x_at	6.41237
214721_x_at	9.23219
214722_at	9.09959
214723_x_at	6.11513
214724_at	7.0347
214725_at	6.07414
214726_x_at	8.08419
214727_at	6.37084
214728_x_at	7.30419
214729_at	6.35178
214730_s_at	7.36445
214731_at	7.55614
214732_at	6.67546
214733_s_at	7.15208
214734_at	6.65097
214735_at	9.96119
214736_s_at	8.72726
214737_x_at	10.1096
214738_s_at	7.39157
214739_at	6.75911
214740_at	6.8268
214741_at	6.12743
214742_at	6.42741
214743_at	6.65561
214744_s_at	6.63261
214745_at	7.12586
214746_s_at	6.99013
214747_at	6.71396
214748_at	6.61249
214749_s_at	9.34639
214750_at	7.87847
214751_at	6.55687
214752_x_at	8.4503
214753_at	6.8066
214754_at	8.38829
214755_at	6.84299
214756_x_at	7.78195
214757_at	6.32242
214758_at	6.32724
214759_at	6.56093
214760_at	6.84379
214761_at	7.35465
214762_at	8.17153
214763_at	7.55597
214764_at	6.49444
214765_s_at	6.59545
214766_s_at	6.67326
214767_s_at	8.76773
214768_x_at	6.94815
214769_at	8.14942
214770_at	6.41357
214771_x_at	9.92548
214772_at	6.884
214773_x_at	8.12061
214774_x_at	6.24359
