ID_REF	VALUE
209909_s_at	6.26142
209910_at	6.31375
209911_x_at	6.87981
209912_s_at	7.15278
209913_x_at	7.2668
209914_s_at	9.9644
209915_s_at	6.8539
209916_at	7.24679
209917_s_at	6.65801
209918_at	7.51268
209919_x_at	7.35839
209920_at	6.59222
209921_at	6.38448
209922_at	6.34021
209923_s_at	7.32859
209924_at	8.13394
209925_at	6.50954
209926_at	7.26293
209927_s_at	7.24302
209928_s_at	7.13424
209929_s_at	7.07092
209930_s_at	6.27978
209931_s_at	7.14407
209932_s_at	7.93079
209933_s_at	6.87508
209934_s_at	7.66536
209935_at	6.4827
209936_at	6.45436
209937_at	6.97073
209938_at	6.94804
209939_x_at	7.10202
209940_at	7.07928
209941_at	6.48871
209942_x_at	6.32821
209943_at	6.22205
209944_at	8.09505
209945_s_at	7.71945
209946_at	6.37874
209947_at	8.35473
209948_at	7.58387
209949_at	6.5369
209950_s_at	7.0851
209951_s_at	6.59712
209952_s_at	6.36846
209953_s_at	8.01286
209954_x_at	6.58105
209955_s_at	6.66131
209956_s_at	9.11542
209957_s_at	8.15618
209958_s_at	7.26986
209959_at	7.77108
209960_at	6.17781
209961_s_at	7.14299
209962_at	9.0869
209963_s_at	6.65516
209964_s_at	7.01884
209965_s_at	6.99286
209966_x_at	6.59165
209967_s_at	6.27722
209968_s_at	6.86286
209969_s_at	6.82533
209970_x_at	8.19794
209971_x_at	8.11258
209972_s_at	7.92327
209973_at	8.04277
209974_s_at	6.88358
209975_at	7.2946
209976_s_at	6.44041
209977_at	6.53761
209978_s_at	6.77367
209979_at	10.1778
209980_s_at	7.07096
209981_at	9.123
209982_s_at	8.18297
209983_s_at	9.4213
209984_at	7.10623
209985_s_at	7.00788
209986_at	6.93992
209987_s_at	7.13715
209988_s_at	7.63781
209989_at	6.39041
209990_s_at	10.6304
209991_x_at	9.57201
209992_at	7.00533
209993_at	6.46363
209994_s_at	6.31255
209995_s_at	7.30035
209996_x_at	6.55495
209997_x_at	7.27624
209998_at	7.43029
209999_x_at	6.50596
210000_s_at	6.56313
210001_s_at	6.32082
210002_at	6.2205
210004_at	6.38479
210005_at	6.43097
210006_at	7.8681
210007_s_at	6.43375
210008_s_at	7.50197
210009_s_at	6.70268
210010_s_at	6.62568
210011_s_at	8.10625
210012_s_at	6.29109
210013_at	7.85088
210014_x_at	8.2194
210015_s_at	7.07286
210016_at	9.03055
210017_at	6.2839
210018_x_at	6.92005
210019_at	6.93248
210020_x_at	7.06354
210021_s_at	6.69977
210022_at	6.85739
210023_s_at	7.06342
210024_s_at	6.8994
210025_s_at	10.1728
210026_s_at	6.54671
210027_s_at	8.06071
210028_s_at	6.86093
210029_at	6.95224
210030_at	7.09753
210031_at	6.22552
210032_s_at	6.72214
210033_s_at	7.01117
210034_s_at	6.62277
210035_s_at	6.33966
210036_s_at	7.78823
210037_s_at	6.88012
210038_at	7.12392
210039_s_at	7.39411
210040_at	10.228
210041_s_at	6.28255
210042_s_at	6.85018
210043_at	7.2911
210044_s_at	8.14252
210045_at	7.23004
210046_s_at	8.16186
210047_at	6.24628
210048_at	6.80975
210049_at	6.51988
210050_at	6.52294
210051_at	7.23253
210052_s_at	7.11906
210053_at	6.79367
210054_at	6.10828
210055_at	6.43579
210056_at	7.71729
210057_at	6.05045
210058_at	7.63089
210059_s_at	7.13631
210060_at	7.87817
210061_at	7.01392
210062_s_at	7.37665
210063_at	6.89526
210064_s_at	6.60348
210065_s_at	6.7826
210066_s_at	6.27377
210067_at	6.75987
210068_s_at	7.26777
210069_at	6.60012
210070_s_at	7.24217
210072_at	6.47542
210073_at	6.43909
210074_at	6.8904
210075_at	9.14637
210076_x_at	6.6273
210077_s_at	6.58791
210078_s_at	6.60635
210079_x_at	7.33728
210080_x_at	6.70155
210081_at	6.47775
210082_at	6.61125
210083_at	7.69855
210084_x_at	7.60002
210085_s_at	6.74421
210086_at	9.14591
210087_s_at	6.48337
210088_x_at	6.75968
210089_s_at	6.34729
210090_at	7.14248
210091_s_at	8.10888
210092_at	6.32324
210093_s_at	6.37011
210094_s_at	7.52667
210095_s_at	7.6437
210096_at	6.46892
210097_s_at	7.36382
210098_s_at	6.48928
210099_at	7.11661
210100_s_at	7.39121
210101_x_at	7.3164
210102_at	6.11099
210103_s_at	7.69621
210104_at	6.75771
210105_s_at	11.3239
210106_at	7.65378
210107_at	7.97271
210108_at	6.42467
210109_at	7.32406
210110_x_at	7.69083
210111_s_at	8.87352
210112_at	6.56231
210113_s_at	6.45098
210114_at	6.58555
210115_at	6.6877
210116_at	6.54289
210117_at	6.32911
210118_s_at	7.28208
210119_at	6.14788
210120_s_at	7.00564
210121_at	6.26739
210122_at	6.65133
210123_s_at	6.41866
210124_x_at	7.87795
210125_s_at	9.18944
210126_at	7.22943
210127_at	6.6693
210128_s_at	7.83677
210129_s_at	7.52447
210130_s_at	9.41154
210131_x_at	8.4718
210132_at	8.51434
210133_at	7.22927
210134_x_at	6.83899
210135_s_at	6.35726
210136_at	8.09968
210137_s_at	8.2945
210138_at	7.08677
210139_s_at	9.61466
210140_at	7.0382
210141_s_at	7.06521
210142_x_at	10.8829
210143_at	6.26266
210144_at	7.50172
210145_at	6.03319
210146_x_at	6.26797
210147_at	6.46232
210148_at	6.42462
210149_s_at	9.85323
210150_s_at	7.13911
210151_s_at	7.54133
210152_at	6.51386
210153_s_at	7.71952
210154_at	6.35934
210155_at	6.84951
210156_s_at	7.20979
210157_at	7.20523
210158_at	6.72854
210159_s_at	6.79059
210160_at	7.59071
210161_at	7.96265
210162_s_at	6.62014
210163_at	6.14406
210164_at	6.66256
210165_at	7.00288
210166_at	6.64823
210167_s_at	7.08831
210168_at	6.78027
210169_at	7.88972
210170_at	6.27839
210171_s_at	6.21821
210172_at	6.53283
210173_at	6.28184
210174_at	6.31668
210175_at	6.18114
210176_at	6.45553
210177_at	8.5279
210178_x_at	6.43417
210179_at	6.93796
210180_s_at	6.32497
210181_s_at	7.18586
210182_at	8.2884
210183_x_at	10.1796
210184_at	7.33351
210185_at	8.23449
210186_s_at	6.51202
210187_at	6.37931
210188_at	6.48653
210189_at	7.40597
210190_at	6.69739
210191_s_at	6.41587
210192_at	6.20083
210193_at	10.8812
210194_at	6.37121
210195_s_at	7.10974
210196_s_at	6.31694
210197_at	6.88856
210198_s_at	12.6865
210199_at	7.33529
210200_at	6.89355
210201_x_at	11.0181
210202_s_at	7.78354
210203_at	6.22684
210204_s_at	6.5514
210205_at	7.38548
210206_s_at	6.99117
210208_x_at	8.94469
210210_at	7.2754
210211_s_at	10.6995
210212_x_at	6.96666
210213_s_at	8.06231
210214_s_at	6.68855
210215_at	6.7227
210216_x_at	8.8327
210218_s_at	6.51108
210219_at	6.29611
210220_at	6.81603
210221_at	8.21523
210222_s_at	10.793
210223_s_at	7.61505
210224_at	7.11628
210225_x_at	8.96033
210226_at	8.25353
210227_at	9.07354
210228_at	8.43992
210229_s_at	6.7733
210230_at	6.50503
210231_x_at	11.2666
210232_at	6.89852
210233_at	6.52192
210234_at	7.45362
210235_s_at	6.7397
210236_at	6.14512
210237_at	7.65381
210239_at	7.11129
210240_s_at	9.35087
210241_s_at	6.81488
210242_x_at	6.85983
210243_s_at	7.31973
210244_at	6.53358
210245_at	6.57159
210246_s_at	7.64626
210247_at	8.1376
210248_at	7.33522
210249_s_at	9.9767
210250_x_at	6.29102
210251_s_at	6.78027
210252_s_at	9.03606
210253_at	6.65733
210254_at	6.21564
210255_at	6.29536
210256_s_at	6.51757
210257_x_at	6.36638
210258_at	6.17985
210259_s_at	6.75487
210260_s_at	6.339
210261_at	6.43186
210262_at	6.34682
210263_at	7.43609
210264_at	7.15415
210265_x_at	6.86017
210266_s_at	7.67009
210267_at	6.74517
210268_at	6.37799
210269_s_at	6.64522
210270_at	7.60771
210271_at	9.14037
210272_at	6.70721
210273_at	8.68565
210274_at	6.65373
210275_s_at	10.1519
210276_s_at	6.97447
210277_at	6.16315
210278_s_at	6.06962
210279_at	6.37681
210280_at	7.83737
210281_s_at	6.33733
210282_at	6.1008
210283_x_at	6.86297
210284_s_at	6.97621
210285_x_at	7.01519
210286_s_at	6.09877
210287_s_at	6.25337
210288_at	6.93106
210289_at	6.74206
210290_at	6.798
210291_s_at	6.98474
210292_s_at	6.7793
210293_s_at	6.41903
210294_at	6.47272
210295_at	7.01394
210296_s_at	6.60696
210297_s_at	6.61197
210298_x_at	7.31269
210299_s_at	6.86317
210300_at	8.81874
210301_at	7.08825
210302_s_at	6.44579
210303_at	6.23254
210304_at	7.07517
210305_at	6.73834
210306_at	6.37379
210307_s_at	7.87939
210309_at	7.04585
210310_s_at	6.99846
210311_at	6.23396
210312_s_at	7.33607
210313_at	8.85764
210314_x_at	8.99038
210315_at	6.9562
210316_at	6.63638
210317_s_at	7.89285
210318_at	6.99107
210319_x_at	6.3569
210320_s_at	6.57325
210321_at	7.1288
210322_x_at	6.98377
210323_at	6.37807
210324_at	6.21004
210325_at	8.08138
210326_at	6.95737
210327_s_at	6.2973
210328_at	6.71364
210329_s_at	7.20211
210330_at	6.48753
210331_at	7.26527
210332_at	8.10197
210333_at	6.69615
210334_x_at	7.27042
210335_at	6.22625
210336_x_at	8.48919
210337_s_at	7.13498
210338_s_at	9.63702
210339_s_at	7.09701
210340_s_at	7.53904
210341_at	7.25019
210342_s_at	6.52335
210343_s_at	7.55772
210344_at	6.90075
210345_s_at	6.79991
210346_s_at	6.57758
210347_s_at	10.3016
210348_at	7.10054
210349_at	6.63218
210350_x_at	6.94548
210352_at	6.63239
210353_s_at	6.68423
210354_at	6.49827
210355_at	6.49005
210356_x_at	6.53396
210357_s_at	9.12883
210358_x_at	7.5036
210359_at	6.28671
210360_s_at	6.76662
210361_s_at	6.35153
210362_x_at	6.26839
210363_s_at	6.91015
210364_at	8.63881
210365_at	6.50972
210366_at	6.5666
210367_s_at	8.02659
210368_at	6.19312
210369_at	7.31254
210370_s_at	6.82635
210371_s_at	6.67209
210372_s_at	6.95526
210373_at	7.24456
210374_x_at	6.45187
210375_at	6.3564
210376_x_at	8.70156
210377_at	6.80456
210378_s_at	8.73627
210379_s_at	6.03411
210380_s_at	7.27956
210381_s_at	7.51116
210382_at	6.73168
210383_at	7.14193
210384_at	6.32269
210385_s_at	6.523
210386_s_at	7.53742
210387_at	6.34674
210388_at	7.5673
210389_x_at	6.22482
210390_s_at	6.46995
210391_at	7.02018
210392_x_at	6.8759
210393_at	6.77535
210394_x_at	6.85353
210395_x_at	6.67268
210396_s_at	6.29348
210397_at	6.97204
210398_x_at	6.57171
210399_x_at	8.2473
210400_at	7.56879
210401_at	7.24846
210402_at	6.97857
210403_s_at	7.51865
210404_x_at	9.39829
210405_x_at	6.41313
210406_s_at	7.99218
210407_at	7.99309
210408_s_at	7.17716
210409_at	6.72921
210410_s_at	6.22368
210411_s_at	6.69539
210412_at	6.91351
210413_x_at	7.14285
210414_at	8.49136
210415_s_at	6.5138
210416_s_at	6.71305
210417_s_at	7.47094
210418_s_at	8.23468
210419_at	7.17043
210420_at	6.90089
210421_s_at	6.72647
210422_x_at	8.2077
210423_s_at	7.07315
210424_s_at	6.87034
210425_x_at	6.7161
210426_x_at	7.24601
210427_x_at	7.95193
210428_s_at	8.78935
210429_at	6.25135
210430_x_at	7.05562
210431_at	6.99438
210432_s_at	7.09542
210433_at	6.59491
210434_x_at	10.0893
210435_at	6.25951
210436_at	6.46623
210437_at	6.91391
210438_x_at	9.98029
210439_at	6.49129
210440_s_at	7.04209
210441_at	6.66144
210442_at	6.75355
210443_x_at	10.0237
210444_at	7.98897
210445_at	6.88017
210446_at	6.9806
210447_at	6.23111
210448_s_at	7.19756
210449_x_at	6.64533
210450_at	6.0945
210451_at	6.33497
210452_x_at	7.42981
210453_x_at	9.54348
210454_s_at	7.63272
210455_at	6.56787
210456_at	7.62685
210457_x_at	8.08713
210458_s_at	6.18562
210459_at	6.84791
210460_s_at	8.35686
210461_s_at	8.07264
210462_at	6.7467
210463_x_at	6.59732
210464_at	6.02696
210465_s_at	6.1743
210466_s_at	6.85342
210467_x_at	6.34548
210469_at	7.12352
210470_x_at	7.63847
210471_s_at	6.91099
210472_at	7.34269
210473_s_at	7.08911
210474_s_at	6.5192
210475_at	7.4777
210476_s_at	6.6251
210477_x_at	7.68567
210479_s_at	7.38979
210480_s_at	6.80577
210481_s_at	7.02414
210482_x_at	6.63407
210483_at	9.15525
210484_s_at	8.94707
210486_at	6.47829
210487_at	6.54262
210491_at	6.20064
210492_at	6.45506
210493_s_at	6.23531
210495_x_at	7.51524
210496_at	6.24617
210497_x_at	7.42148
210498_at	6.68585
210499_s_at	8.72883
210500_at	6.41908
210501_x_at	9.76282
210502_s_at	7.3273
210503_at	6.38944
210504_at	6.66774
210505_at	6.7835
210506_at	6.70615
210507_s_at	7.05213
210508_s_at	6.83263
210510_s_at	6.90879
210511_s_at	7.13612
210512_s_at	7.39872
210513_s_at	7.04953
210514_x_at	7.37027
210515_at	8.73766
210516_at	6.36245
210517_s_at	8.23293
210518_at	6.60182
210519_s_at	6.64114
210520_at	6.43116
210521_s_at	6.27961
210523_at	6.98435
210524_x_at	9.56852
210525_x_at	6.26998
210527_x_at	9.64756
210528_at	6.03412
210529_s_at	7.02927
210530_s_at	7.74113
210531_at	6.32807
210532_s_at	10.6862
210533_at	6.20016
210534_s_at	6.53327
210535_at	6.87178
210536_s_at	6.47151
210537_s_at	6.65294
210538_s_at	6.26555
210539_at	6.91444
210540_s_at	5.99542
210541_s_at	6.58065
210542_s_at	7.56403
210543_s_at	7.31873
210544_s_at	8.28259
210545_at	7.28598
210546_x_at	6.48542
210547_x_at	8.29807
210548_at	6.32246
210549_s_at	6.05355
210550_s_at	6.66914
210551_s_at	6.65316
210552_s_at	6.68208
210553_x_at	6.90743
210554_s_at	8.31342
210555_s_at	6.33384
210556_at	6.22818
210557_x_at	7.12181
210558_at	6.58888
210559_s_at	6.59914
210560_at	6.48577
210561_s_at	7.75093
210562_at	6.33759
210563_x_at	6.9694
210564_x_at	6.39197
210565_at	6.6354
210567_s_at	6.4995
210568_s_at	6.7197
210569_s_at	7.45021
210570_x_at	7.21877
210571_s_at	6.78365
210572_at	6.59246
210573_s_at	7.01006
210574_s_at	9.36487
210575_at	6.37659
210576_at	6.54716
210577_at	8.46953
210578_at	7.08073
210579_s_at	6.38318
210580_x_at	7.73899
210581_x_at	6.56456
210582_s_at	7.61586
210583_at	8.05229
210584_s_at	6.21931
210585_s_at	7.06554
210586_x_at	6.65741
210587_at	6.37985
210588_x_at	8.65979
210589_s_at	7.62373
210592_s_at	9.14857
210593_at	7.37954
210594_x_at	7.11179
210595_at	6.77894
210596_at	6.21115
210597_x_at	9.66443
210598_at	6.65652
210599_at	6.49472
210600_s_at	6.32157
210601_at	9.00803
210602_s_at	6.44668
210603_at	6.59099
210604_at	6.76463
210605_s_at	7.81718
210606_x_at	6.59117
210607_at	6.45096
210608_s_at	6.76011
210609_s_at	6.74911
210610_at	6.89825
210611_s_at	7.83423
210612_s_at	6.68973
210613_s_at	7.62029
210614_at	6.19706
210615_at	6.68465
210616_s_at	8.8407
210617_at	6.64311
210618_at	8.63658
210619_s_at	6.85543
210620_s_at	7.18285
210621_s_at	6.51189
210622_x_at	6.83313
210623_at	6.77787
210624_s_at	7.9927
210625_s_at	8.1043
210626_at	7.107
210627_s_at	6.91215
210628_x_at	6.78786
210629_x_at	6.90076
210630_s_at	6.13594
210631_at	6.33813
210632_s_at	6.91979
210633_x_at	7.18853
210634_at	6.53666
210635_s_at	7.03364
210636_at	6.61879
210637_at	8.35868
210638_s_at	9.19529
210639_s_at	6.60173
210640_s_at	6.81382
210641_at	6.74425
210642_at	7.3594
210643_at	6.17759
210644_s_at	6.85971
210645_s_at	8.54226
210646_x_at	13.7223
210647_x_at	7.70571
210648_x_at	10.6191
210649_s_at	7.5431
210650_s_at	6.27894
210651_s_at	8.02536
210652_s_at	6.73455
210653_s_at	6.34367
210654_at	6.48045
210655_s_at	6.82815
210656_at	6.0902
210657_s_at	11.4338
210658_s_at	6.52248
210659_at	6.71995
210660_at	6.66218
210661_at	6.57015
210662_at	6.12749
210663_s_at	6.9077
210664_s_at	6.59371
210665_at	6.18415
210666_at	8.3392
210667_s_at	6.61374
210669_at	6.92047
210670_at	6.38822
210671_x_at	7.59271
210672_s_at	7.65932
210673_x_at	7.0089
210674_s_at	6.69444
210675_s_at	6.73421
210676_x_at	7.04886
210677_at	6.88895
210678_s_at	7.22906
210679_x_at	7.89722
210680_s_at	7.08434
210681_s_at	6.42969
210682_at	7.42461
210683_at	6.16026
210684_s_at	8.88234
210685_s_at	6.60364
210686_x_at	9.18864
210687_at	6.80298
210688_s_at	6.27538
210689_at	7.14029
210690_at	6.22275
210691_s_at	6.34379
210692_s_at	6.86168
210693_at	7.05354
210694_s_at	6.97061
210695_s_at	8.46487
210697_at	6.47495
210698_at	6.55218
210699_at	6.28549
210701_at	6.53374
210702_s_at	7.07588
210703_at	6.21449
210704_at	6.57682
210705_s_at	6.06342
210706_s_at	7.30442
210707_x_at	6.90083
210708_x_at	7.55429
210709_at	6.22493
210710_at	6.72283
210711_at	6.66997
210712_at	6.34804
210713_at	6.45835
210714_at	7.21127
210715_s_at	8.74088
210716_s_at	6.57073
210717_at	6.48577
210718_s_at	7.45124
210719_s_at	6.92333
210720_s_at	7.75914
210721_s_at	6.42124
210722_at	7.44086
210723_x_at	6.93773
210724_at	6.98971
210726_at	6.38895
210727_at	7.02258
210728_s_at	6.63758
210729_at	6.18555
210730_s_at	7.29869
210731_s_at	7.54609
210732_s_at	6.4696
210733_at	6.81418
210734_x_at	7.56189
210735_s_at	6.83086
210736_x_at	8.62696
210737_at	7.22812
210738_s_at	6.36005
210739_x_at	8.58531
210740_s_at	11.6823
210741_at	6.23903
210742_at	6.32174
210743_s_at	6.33469
210744_s_at	7.06334
210745_at	6.93252
210746_s_at	7.80254
210747_at	6.53556
210748_at	6.78566
210749_x_at	10.333
210750_s_at	6.71353
210751_s_at	8.50156
210752_s_at	6.61229
210753_s_at	7.14229
210754_s_at	6.62804
210755_at	6.45839
210756_s_at	7.76781
210757_x_at	6.85192
210758_at	7.05725
210759_s_at	8.12137
210760_x_at	7.18109
210761_s_at	6.93525
210762_s_at	7.47842
210763_x_at	6.9753
210764_s_at	6.43907
210765_at	7.41801
210766_s_at	6.73869
210767_at	6.33027
210768_x_at	7.24504
210769_at	7.50081
210770_s_at	7.19017
210771_at	6.02592
210772_at	6.13399
210773_s_at	6.71639
210774_s_at	9.71289
210775_x_at	7.11593
210776_x_at	7.35719
210778_s_at	8.68053
210779_x_at	6.4985
210780_at	6.93998
210781_x_at	7.79994
210782_x_at	9.34753
210783_x_at	7.66963
210784_x_at	8.67883
210785_s_at	6.37932
210786_s_at	6.73387
210787_s_at	6.40201
210788_s_at	7.01913
210789_x_at	7.8614
210790_s_at	7.0733
210791_s_at	7.64972
210792_x_at	7.25027
210793_s_at	6.32676
210794_s_at	9.21341
210795_s_at	8.18384
210796_x_at	7.09446
210797_s_at	8.19332
210798_x_at	7.79877
210799_at	6.93696
210800_at	6.33204
210801_at	6.16685
210802_s_at	6.91748
210803_at	7.09415
210804_x_at	6.6002
210805_x_at	6.95513
210806_at	6.40958
210807_s_at	6.61408
210808_s_at	6.55624
210809_s_at	6.62324
210810_s_at	6.69222
210811_s_at	6.7315
210812_at	6.96742
210813_s_at	6.28824
210814_at	6.10871
210815_s_at	6.54392
210816_s_at	7.12626
210817_s_at	8.12002
210818_s_at	6.91255
210819_x_at	6.67378
210820_x_at	6.5862
210821_x_at	7.44472
210822_at	7.78721
210823_s_at	6.79062
210824_at	6.53458
210825_s_at	12.4159
210826_x_at	7.21857
210827_s_at	8.74923
210828_s_at	6.6237
210829_s_at	7.5944
210830_s_at	7.60754
210831_s_at	6.56928
210832_x_at	6.7802
210833_at	6.30774
210834_s_at	6.33426
210835_s_at	9.11059
210836_x_at	6.43676
210837_s_at	6.14862
210838_s_at	6.69615
210839_s_at	7.37761
210840_s_at	6.57374
210841_s_at	7.53966
210842_at	7.01056
210843_s_at	6.71541
210844_x_at	8.84272
210845_s_at	7.94274
210846_x_at	6.76618
210847_x_at	7.0012
210848_at	6.73902
210849_s_at	8.38623
210850_s_at	7.04559
210852_s_at	6.49794
210853_at	6.31886
210854_x_at	8.36737
210855_at	6.51108
210858_x_at	7.28276
210859_x_at	6.96883
210861_s_at	6.72374
210862_s_at	7.06427
210864_x_at	8.26261
210865_at	6.59034
210866_s_at	6.59844
210867_at	6.30711
210868_s_at	6.35085
210869_s_at	6.77305
210870_s_at	6.59526
210871_x_at	7.70292
210872_x_at	7.32399
210873_x_at	6.60755
210874_s_at	8.151
210875_s_at	6.14122
210876_at	6.75589
210878_s_at	7.76109
210879_s_at	9.24259
210880_s_at	7.63718
210881_s_at	7.30346
210882_s_at	6.20758
210883_x_at	7.59076
210884_s_at	6.72847
210885_s_at	6.60404
210886_x_at	7.50423
210887_s_at	7.30793
210888_s_at	7.03226
210889_s_at	7.00843
210890_x_at	7.69671
210891_s_at	10.0029
210892_s_at	6.80259
210893_at	6.48865
210894_s_at	7.39847
210895_s_at	6.335
210896_s_at	6.45462
210904_s_at	6.74055
210905_x_at	6.99411
210906_x_at	6.55608
210907_s_at	7.38422
210908_s_at	10.5828
210909_x_at	6.75479
210910_s_at	6.98728
210911_at	6.3937
210912_x_at	7.12734
210913_at	6.53926
210914_at	6.42758
210915_x_at	6.56869
210916_s_at	6.32024
210917_at	6.17096
210918_at	6.47289
210919_at	6.43125
210920_x_at	6.76067
210921_at	7.61117
210922_at	7.22489
210923_at	7.02817
210924_at	7.66091
210925_at	7.69856
210926_at	6.75907
210927_x_at	9.86296
210928_at	6.61276
210929_s_at	7.17712
210930_s_at	6.7618
210931_at	6.20455
210932_s_at	6.10127
210933_s_at	6.66289
210934_at	6.81745
210935_s_at	6.49552
210936_at	6.63443
210937_s_at	6.73662
210938_at	7.88771
210939_s_at	6.3388
210940_s_at	6.6396
210941_at	6.2547
210942_s_at	6.50598
210943_s_at	7.27257
210944_s_at	8.2301
210945_at	6.7026
210946_at	6.89166
210947_s_at	6.48026
210948_s_at	6.45516
210949_s_at	10.7507
210950_s_at	8.47311
210951_x_at	7.06966
210952_at	7.71537
210953_at	6.29819
210954_s_at	6.4728
210955_at	6.89615
210956_at	6.87671
210957_s_at	6.38714
210958_s_at	8.26679
210959_s_at	6.21798
210960_at	6.49992
210961_s_at	7.52451
210962_s_at	6.82902
210963_s_at	6.67495
210964_s_at	6.80193
210965_x_at	6.43946
210966_x_at	9.4459
210967_x_at	8.06138
210968_s_at	9.59412
210969_at	6.18205
210970_s_at	6.30026
210971_s_at	6.47494
210972_x_at	6.90939
210973_s_at	6.83031
210974_s_at	6.76829
210975_x_at	8.72372
210976_s_at	10.0671
210977_s_at	10.4299
210978_s_at	7.53144
210979_at	6.53201
210980_s_at	6.43598
210981_s_at	8.65724
210982_s_at	6.65838
210983_s_at	7.41436
210984_x_at	8.06266
210985_s_at	6.40856
210986_s_at	7.17866
210987_x_at	6.92157
210988_s_at	7.19112
210989_at	6.3616
210990_s_at	7.53922
210991_s_at	7.14576
210992_x_at	6.83354
210993_s_at	6.73195
210994_x_at	6.06742
210995_s_at	6.388
210996_s_at	10.6435
210997_at	6.22423
210998_s_at	6.72371
210999_s_at	6.90416
211000_s_at	7.1359
211001_at	6.68935
211002_s_at	6.68606
211003_x_at	7.22196
211004_s_at	8.81409
211005_at	6.89315
211006_s_at	9.47859
211008_s_at	8.05514
211009_s_at	7.13219
211010_s_at	6.96731
211011_at	6.71181
211012_s_at	7.25134
211013_x_at	7.12905
211014_s_at	7.8703
211015_s_at	6.48739
211016_x_at	6.61172
211017_s_at	6.48904
211018_at	6.89783
211019_s_at	7.01117
211020_at	6.58708
211021_s_at	6.82614
211022_s_at	6.30703
211023_at	7.80625
211024_s_at	7.38626
211025_x_at	10.5053
211026_s_at	11.0866
211027_s_at	6.40715
211028_s_at	7.21129
211029_x_at	6.83407
211030_s_at	7.2267
211031_s_at	8.99497
211032_at	6.17816
211033_s_at	7.45306
211034_s_at	8.66221
211036_x_at	9.64172
211037_s_at	7.97341
211038_s_at	7.12178
211039_at	6.60213
211040_x_at	9.21432
211042_x_at	6.92665
211043_s_at	9.70911
211044_at	6.87671
211045_s_at	6.40551
211046_at	6.20198
211047_x_at	9.03522
211048_s_at	6.50914
211049_at	7.46487
211050_x_at	6.95487
211051_s_at	6.88416
211052_s_at	7.7632
211053_at	7.67566
211054_at	6.16145
211055_s_at	6.16609
211056_s_at	6.75629
211057_at	6.72209
211058_x_at	14.3482
211059_s_at	8.36724
211060_x_at	7.84063
211061_s_at	6.8782
211062_s_at	7.32433
211063_s_at	6.65842
211064_at	6.23092
211065_x_at	9.75841
211066_x_at	11.3646
211067_s_at	7.39802
211068_x_at	7.84858
211069_s_at	6.80577
211070_x_at	10.8677
211071_s_at	11.4103
211072_x_at	14.2282
211073_x_at	13.3032
211074_at	8.65649
211075_s_at	6.95592
211076_x_at	6.42469
211077_s_at	6.14801
211078_s_at	6.10226
211079_s_at	6.73178
211080_s_at	6.57377
211081_s_at	6.40564
211082_x_at	6.55119
211083_s_at	6.43992
211084_x_at	6.64316
211085_s_at	6.05545
211086_x_at	6.10029
211087_x_at	6.42059
211088_s_at	6.24657
211089_s_at	6.46192
211090_s_at	6.21965
211091_s_at	6.5344
211092_s_at	6.32282
211093_at	6.04621
211094_s_at	6.5105
211095_at	6.03285
211096_at	8.54074
211097_s_at	6.68926
211098_x_at	7.35262
211099_s_at	6.55829
211100_x_at	6.80132
211101_x_at	7.3455
211102_s_at	7.14666
211103_at	6.64282
211104_s_at	6.48107
211105_s_at	6.89236
211106_at	6.93485
211107_s_at	7.14204
211108_s_at	6.65656
211109_at	6.86276
211110_s_at	6.39609
211111_at	7.31156
211112_at	7.41827
211113_s_at	7.43045
211114_x_at	6.57655
211115_x_at	6.48137
211116_at	6.7011
211117_x_at	6.64227
211118_x_at	6.58145
211119_at	6.34162
211120_x_at	6.75172
211121_s_at	7.09488
211122_s_at	6.05785
211123_at	8.7456
211124_s_at	6.22286
211125_x_at	7.29568
211126_s_at	7.26763
211127_x_at	6.5433
211128_at	6.94808
211129_x_at	6.75682
211130_x_at	6.3996
211131_s_at	6.47983
211132_at	6.58279
211133_x_at	8.5736
211135_x_at	9.28554
211136_s_at	8.14137
211137_s_at	6.76206
211138_s_at	6.62459
211139_s_at	6.68586
211140_s_at	6.54213
211141_s_at	6.51039
211142_x_at	7.37102
211143_x_at	7.86544
211144_x_at	7.43034
211145_x_at	7.30172
211146_at	6.75422
211147_s_at	7.01471
211148_s_at	6.36598
211149_at	6.54098
211150_s_at	6.66192
211151_x_at	7.21146
211152_s_at	7.64572
211153_s_at	7.08488
211154_at	6.70682
211155_s_at	6.27523
211156_at	6.47999
211157_at	8.11457
211159_s_at	6.87188
211160_x_at	7.64587
211161_s_at	6.11911
211162_x_at	8.8821
211163_s_at	6.74734
211164_at	5.95578
211165_x_at	6.64824
211166_at	8.28123
211167_s_at	8.03708
211168_s_at	7.83347
211169_s_at	6.29944
211170_s_at	6.22274
211171_s_at	6.56619
211172_x_at	8.04755
211173_at	7.20303
211174_s_at	6.91752
211175_at	7.24988
211176_s_at	7.9462
211177_s_at	8.24091
211178_s_at	6.91996
211179_at	6.1451
211180_x_at	7.3435
211181_x_at	6.83167
211182_x_at	7.03248
211184_s_at	7.08163
211185_s_at	8.44121
211186_s_at	6.69365
211187_at	6.11194
211188_at	7.05526
211189_x_at	6.95762
211190_x_at	6.58667
211191_at	6.53124
211192_s_at	6.39822
211193_at	6.4703
211194_s_at	6.43163
211195_s_at	7.45252
211196_at	6.26471
211197_s_at	7.32757
